Rxn_name	Comp_correction	Species	Ratelaw						
vRPd4_20	Cytoplasm	 pHGF_Met_Metint ; 	8.71E-05						
vRPd4_21	Cytoplasm	 pHGF_Met_HGF_Metint ; 	8.71E-05						
vRPd4_22	Cytoplasm	 pPPrPPrint ; 	8.71E-05						
vRPd4_23	Cytoplasm	 pPPrPrint ; 	8.71E-05						
vRPd4_24	Cytoplasm	 pFFrFFrint ; 	8.71E-05						
vRPd4_25	Cytoplasm	 pFFrFrint ; 	8.71E-05						
vRPd4_26	Cytoplasm	 pIIrIr_int ; 	8.71E-05						
vRPd4_27	Cytoplasm	 pINS_Isr_Isr_int ; 	8.71E-05						
vRPd4_28	Cytoplasm	 pIIrIrI_int ; 	8.71E-05						
vRPd4_29	Cytoplasm	 pINS_Isr_Isr_INS_int ; 	8.71E-05						
vRPd4_30	Cytoplasm	 pIIrIr_int_IRS ; 	8.71E-05						
vRPd4_31	Cytoplasm	 pINS_Isr_Isr_int_IRS ; 	8.71E-05						
vRPd4_32	Cytoplasm	 pIIrIrI_int_IRS ; 	8.71E-05						
vRPd4_33	Cytoplasm	 pINS_Isr_Isr_INS_int_IRS ; 	8.71E-05						
vRPd5_1	Cytoplasm	 pEE1E2_G2_SOS ; 	1.51E-05						
vRPd5_2	Cytoplasm	 pEE1Ev3_G2_SOS ; 	1.51E-05						
vRPd5_3	Cytoplasm	 pEE1E1_G2_SOS ; 	1.51E-05						
vRPd5_4	Cytoplasm	 pEE1EE1_G2_SOS ; 	1.51E-05						
vRPd5_5	Cytoplasm	 pEE1E3_G2_SOS ; 	1.51E-05						
vRPd5_6	Cytoplasm	 pEE1HE3_G2_SOS ; 	1.51E-05						
vRPd5_7	Cytoplasm	 pEE1E4_G2_SOS ; 	1.51E-05						
vRPd5_8	Cytoplasm	 pEE1HE4_G2_SOS ; 	1.51E-05						
vRPd5_9	Cytoplasm	 pE2HE3_G2_SOS ; 	1.23E-05						
vRPd5_10	Cytoplasm	 pHE3Ev3_G2_SOS ; 	1.23E-05						
vRPd5_11	Cytoplasm	 pE1HE3_G2_SOS ; 	1.51E-05						
vRPd5_12	Cytoplasm	 pHE3E4_G2_SOS ; 	1.23E-05						
vRPd5_13	Cytoplasm	 pHE3HE4_G2_SOS ; 	1.23E-05						
vRPd5_14	Cytoplasm	 pE2HE4_G2_SOS ; 	1.12E-05						
vRPd5_15	Cytoplasm	 pHE4Ev3_G2_SOS ; 	1.12E-05						
vRPd5_16	Cytoplasm	 pE1HE4_G2_SOS ; 	1.51E-05						
vRPd5_17	Cytoplasm	 pE3HE4_G2_SOS ; 	1.23E-05						
vRPd5_18	Cytoplasm	 pHE4E4_G2_SOS ; 	1.12E-05						
vRPd5_19	Cytoplasm	 pHE4HE4_G2_SOS ; 	1.12E-05						
vRPd5_20	Cytoplasm	 pHGF_Met_Met_G2_SOS ; 	1.12E-05						
vRPd5_21	Cytoplasm	 pHGF_Met_HGF_Met_G2_SOS ; 	1.12E-05						
vRPd5_22	Cytoplasm	 pPPrPPr_G2_SOS ; 	6.42E-05						
vRPd5_23	Cytoplasm	 pPPrPr_G2_SOS ; 	6.42E-05						
vRPd5_24	Cytoplasm	 pFFrFFr_G2_SOS ; 	1.12E-05						
vRPd5_25	Cytoplasm	 pFFrFr_G2_SOS ; 	1.12E-05						
vRPd5_26	Cytoplasm	 pIIrIr_IRS_G2_SOS ; 	5.82E-05						
vRPd5_27	Cytoplasm	 pINS_Isr_Isr_IRS_G2_SOS ; 	5.82E-05						
vRPd5_28	Cytoplasm	 pIIrIrI_IRS_G2_SOS ; 	5.82E-05						
vRPd5_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_G2_SOS ; 	5.82E-05						
vRPd6_1	Cytoplasm	 pEE1E2int_G2_SOS ; 	0.00021301						
vRPd6_2	Cytoplasm	 pEE1Ev3int_G2_SOS ; 	0.00021301						
vRPd6_3	Cytoplasm	 pEE1E1int_G2_SOS ; 	0.00083711						
vRPd6_4	Cytoplasm	 pEE1EE1int_G2_SOS ; 	0.00083711						
vRPd6_5	Cytoplasm	 pEE1E3int_G2_SOS ; 	0.00021301						
vRPd6_6	Cytoplasm	 pEE1HE3int_G2_SOS ; 	0.00021301						
vRPd6_7	Cytoplasm	 pEE1E4int_G2_SOS ; 	0.00021301						
vRPd6_8	Cytoplasm	 pEE1HE4int_G2_SOS ; 	0.00021301						
vRPd6_9	Cytoplasm	 pE2HE3int_G2_SOS ; 	8.71E-05						
vRPd6_10	Cytoplasm	 pHE3Ev3int_G2_SOS ; 	8.71E-05						
vRPd6_11	Cytoplasm	 pE1HE3int_G2_SOS ; 	0.00021301						
vRPd6_12	Cytoplasm	 pHE3E4int_G2_SOS ; 	8.71E-05						
vRPd6_13	Cytoplasm	 pHE3HE4int_G2_SOS ; 	8.71E-05						
vRPd6_14	Cytoplasm	 pE2HE4int_G2_SOS ; 	8.71E-05						
vRPd6_15	Cytoplasm	 pHE4Ev3int_G2_SOS ; 	8.71E-05						
vRPd6_16	Cytoplasm	 pE1HE4int_G2_SOS ; 	0.00021301						
vRPd6_17	Cytoplasm	 pE3HE4int_G2_SOS ; 	8.71E-05						
vRPd6_18	Cytoplasm	 pHE4E4int_G2_SOS ; 	8.71E-05						
vRPd6_19	Cytoplasm	 pHE4HE4int_G2_SOS ; 	8.71E-05						
vRPd6_20	Cytoplasm	 pHGF_Met_Metint_G2_SOS ; 	8.71E-05						
vRPd6_21	Cytoplasm	 pHGF_Met_HGF_Metint_G2_SOS ; 	8.71E-05						
vRPd6_22	Cytoplasm	 pPPrPPrint_G2_SOS ; 	8.71E-05						
vRPd6_23	Cytoplasm	 pPPrPrint_G2_SOS ; 	8.71E-05						
vRPd6_24	Cytoplasm	 pFFrFFrint_G2_SOS ; 	8.71E-05						
vRPd6_25	Cytoplasm	 pFFrFrint_G2_SOS ; 	8.71E-05						
vRPd6_26	Cytoplasm	 pIIrIr_int_IRS_G2_SOS ; 	8.71E-05						
vRPd6_27	Cytoplasm	 pINS_Isr_Isr_int_IRS_G2_SOS ; 	8.71E-05						
vRPd6_28	Cytoplasm	 pIIrIrI_int_IRS_G2_SOS ; 	8.71E-05						
vRPd6_29	Cytoplasm	 pINS_Isr_Isr_INS_int_IRS_G2_SOS ; 	8.71E-05						
vRPd7_1	Cytoplasm	 pEE1E2_PLCg ; 	1.51E-05						
vRPd7_2	Cytoplasm	 pEE1Ev3_PLCg ; 	1.51E-05						
vRPd7_3	Cytoplasm	 pEE1E1_PLCg ; 	1.51E-05						
vRPd7_4	Cytoplasm	 pEE1EE1_PLCg ; 	1.51E-05						
vRPd7_5	Cytoplasm	 pEE1E3_PLCg ; 	1.51E-05						
vRPd7_6	Cytoplasm	 pEE1HE3_PLCg ; 	1.51E-05						
vRPd7_7	Cytoplasm	 pEE1E4_PLCg ; 	1.51E-05						
vRPd7_8	Cytoplasm	 pEE1HE4_PLCg ; 	1.51E-05						
vRPd7_9	Cytoplasm	 pE2HE3_PLCg ; 	1.23E-05						
vRPd7_10	Cytoplasm	 pHE3Ev3_PLCg ; 	1.23E-05						
vRPd7_11	Cytoplasm	 pE1HE3_PLCg ; 	1.51E-05						
vRPd7_12	Cytoplasm	 pHE3E4_PLCg ; 	1.23E-05						
vRPd7_13	Cytoplasm	 pHE3HE4_PLCg ; 	1.23E-05						
vRPd7_14	Cytoplasm	 pE2HE4_PLCg ; 	1.04E-05						
vRPd7_15	Cytoplasm	 pHE4Ev3_PLCg ; 	6.22E-06						
vRPd7_16	Cytoplasm	 pE1HE4_PLCg ; 	1.51E-05						
vRPd7_17	Cytoplasm	 pE3HE4_PLCg ; 	1.23E-05						
vRPd7_18	Cytoplasm	 pHE4E4_PLCg ; 	6.22E-06						
vRPd7_19	Cytoplasm	 pHE4HE4_PLCg ; 	6.22E-06						
vRPd7_20	Cytoplasm	 pHGF_Met_Met_PLCg ; 	6.55E-06						
vRPd7_21	Cytoplasm	 pHGF_Met_HGF_Met_PLCg ; 	6.55E-06						
vRPd7_22	Cytoplasm	 pPPrPPr_PLCg ; 	6.42E-05						
vRPd7_23	Cytoplasm	 pPPrPr_PLCg ; 	6.42E-05						
vRPd7_24	Cytoplasm	 pFFrFFr_PLCg ; 	6.55E-06						
vRPd7_25	Cytoplasm	 pFFrFr_PLCg ; 	6.55E-06						
vRPd7_26	Cytoplasm	 pIIrIr_IRS_PLCg ; 	5.82E-05						
vRPd7_27	Cytoplasm	 pINS_Isr_Isr_IRS_PLCg ; 	5.82E-05						
vRPd7_28	Cytoplasm	 pIIrIrI_IRS_PLCg ; 	5.82E-05						
vRPd7_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PLCg ; 	5.82E-05						
vRPd8_1	Cytoplasm	 pEE1E2_PI3K1 ; 	1.51E-05						
vRPd8_2	Cytoplasm	 pEE1Ev3_PI3K1 ; 	1.51E-05						
vRPd8_3	Cytoplasm	 pEE1E1_PI3K1 ; 	1.51E-05						
vRPd8_4	Cytoplasm	 pEE1EE1_PI3K1 ; 	1.51E-05						
vRPd8_5	Cytoplasm	 pEE1E3_PI3K1 ; 	1.51E-05						
vRPd8_6	Cytoplasm	 pEE1HE3_PI3K1 ; 	1.51E-05						
vRPd8_7	Cytoplasm	 pEE1E4_PI3K1 ; 	1.51E-05						
vRPd8_8	Cytoplasm	 pEE1HE4_PI3K1 ; 	1.51E-05						
vRPd8_9	Cytoplasm	 pE2HE3_PI3K1 ; 	1.23E-05						
vRPd8_10	Cytoplasm	 pHE3Ev3_PI3K1 ; 	1.23E-05						
vRPd8_11	Cytoplasm	 pE1HE3_PI3K1 ; 	1.51E-05						
vRPd8_12	Cytoplasm	 pHE3E4_PI3K1 ; 	1.23E-05						
vRPd8_13	Cytoplasm	 pHE3HE4_PI3K1 ; 	1.23E-05						
vRPd8_14	Cytoplasm	 pE2HE4_PI3K1 ; 	1.04E-05						
vRPd8_15	Cytoplasm	 pHE4Ev3_PI3K1 ; 	4.81E-06						
vRPd8_16	Cytoplasm	 pE1HE4_PI3K1 ; 	1.51E-05						
vRPd8_17	Cytoplasm	 pE3HE4_PI3K1 ; 	1.23E-05						
vRPd8_18	Cytoplasm	 pHE4E4_PI3K1 ; 	4.81E-06						
vRPd8_19	Cytoplasm	 pHE4HE4_PI3K1 ; 	4.81E-06						
vRPd8_20	Cytoplasm	 pHGF_Met_Met_PI3K1 ; 	6.55E-06						
vRPd8_21	Cytoplasm	 pHGF_Met_HGF_Met_PI3K1 ; 	6.55E-06						
vRPd8_22	Cytoplasm	 pPPrPPr_PI3K1 ; 	6.42E-05						
vRPd8_23	Cytoplasm	 pPPrPr_PI3K1 ; 	6.42E-05						
vRPd8_24	Cytoplasm	 pFFrFFr_PI3K1 ; 	6.55E-06						
vRPd8_25	Cytoplasm	 pFFrFr_PI3K1 ; 	6.55E-06						
vRPd8_26	Cytoplasm	 pIIrIr_IRS_PI3K1 ; 	5.82E-05						
vRPd8_27	Cytoplasm	 pINS_Isr_Isr_IRS_PI3K1 ; 	5.82E-05						
vRPd8_28	Cytoplasm	 pIIrIrI_IRS_PI3K1 ; 	5.82E-05						
vRPd8_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PI3K1 ; 	5.82E-05						
vRPd10_1	Cytoplasm	 pEE1E2_PI3K2 ; 	1.51E-05						
vRPd10_2	Cytoplasm	 pEE1Ev3_PI3K2 ; 	1.51E-05						
vRPd10_3	Cytoplasm	 pEE1E1_PI3K2 ; 	1.51E-05						
vRPd10_4	Cytoplasm	 pEE1EE1_PI3K2 ; 	1.51E-05						
vRPd10_5	Cytoplasm	 pEE1E3_PI3K2 ; 	1.51E-05						
vRPd10_6	Cytoplasm	 pEE1HE3_PI3K2 ; 	1.51E-05						
vRPd10_7	Cytoplasm	 pEE1E4_PI3K2 ; 	1.51E-05						
vRPd10_8	Cytoplasm	 pEE1HE4_PI3K2 ; 	1.51E-05						
vRPd10_9	Cytoplasm	 pE2HE3_PI3K2 ; 	1.23E-05						
vRPd10_10	Cytoplasm	 pHE3Ev3_PI3K2 ; 	1.23E-05						
vRPd10_11	Cytoplasm	 pE1HE3_PI3K2 ; 	1.51E-05						
vRPd10_12	Cytoplasm	 pHE3E4_PI3K2 ; 	1.23E-05						
vRPd10_13	Cytoplasm	 pHE3HE4_PI3K2 ; 	1.23E-05						
vRPd10_14	Cytoplasm	 pE2HE4_PI3K2 ; 	1.04E-05						
vRPd10_15	Cytoplasm	 pHE4Ev3_PI3K2 ; 	8.99E-06						
vRPd10_16	Cytoplasm	 pE1HE4_PI3K2 ; 	1.51E-05						
vRPd10_17	Cytoplasm	 pE3HE4_PI3K2 ; 	1.23E-05						
vRPd10_18	Cytoplasm	 pHE4E4_PI3K2 ; 	8.99E-06						
vRPd10_19	Cytoplasm	 pHE4HE4_PI3K2 ; 	8.99E-06						
vRPd10_20	Cytoplasm	 pHGF_Met_Met_PI3K2 ; 	8.99E-06						
vRPd10_21	Cytoplasm	 pHGF_Met_HGF_Met_PI3K2 ; 	8.99E-06						
vRPd10_22	Cytoplasm	 pPPrPPr_PI3K2 ; 	6.42E-05						
vRPd10_23	Cytoplasm	 pPPrPr_PI3K2 ; 	6.42E-05						
vRPd10_24	Cytoplasm	 pFFrFFr_PI3K2 ; 	8.99E-06						
vRPd10_25	Cytoplasm	 pFFrFr_PI3K2 ; 	8.99E-06						
vRPd10_26	Cytoplasm	 pIIrIr_IRS_PI3K2 ; 	5.82E-05						
vRPd10_27	Cytoplasm	 pINS_Isr_Isr_IRS_PI3K2 ; 	5.82E-05						
vRPd10_28	Cytoplasm	 pIIrIrI_IRS_PI3K2 ; 	5.82E-05						
vRPd10_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PI3K2 ; 	5.82E-05						
vRPd11_1	Cytoplasm	 pEE1E2int_G2_SOS_RasD ; 	0.00021301						
vRPd11_2	Cytoplasm	 pEE1Ev3int_G2_SOS_RasD ; 	0.00021301						
vRPd11_3	Cytoplasm	 pEE1E1int_G2_SOS_RasD ; 	0.00083711						
vRPd11_4	Cytoplasm	 pEE1EE1int_G2_SOS_RasD ; 	0.00083711						
vRPd11_5	Cytoplasm	 pEE1E3int_G2_SOS_RasD ; 	0.00021301						
vRPd11_6	Cytoplasm	 pEE1HE3int_G2_SOS_RasD ; 	0.00021301						
vRPd11_7	Cytoplasm	 pEE1E4int_G2_SOS_RasD ; 	0.00021301						
vRPd11_8	Cytoplasm	 pEE1HE4int_G2_SOS_RasD ; 	0.00021301						
vRPd11_9	Cytoplasm	 pE2HE3int_G2_SOS_RasD ; 	8.71E-05						
vRPd11_10	Cytoplasm	 pHE3Ev3int_G2_SOS_RasD ; 	8.71E-05						
vRPd11_11	Cytoplasm	 pE1HE3int_G2_SOS_RasD ; 	0.00021301						
vRPd11_12	Cytoplasm	 pHE3E4int_G2_SOS_RasD ; 	8.71E-05						
vRPd11_13	Cytoplasm	 pHE3HE4int_G2_SOS_RasD ; 	8.71E-05						
vRPd11_14	Cytoplasm	 pE2HE4int_G2_SOS_RasD ; 	8.71E-05						
vRPd11_15	Cytoplasm	 pHE4Ev3int_G2_SOS_RasD ; 	8.71E-05						
vRPd11_16	Cytoplasm	 pE1HE4int_G2_SOS_RasD ; 	0.00021301						
vRPd11_17	Cytoplasm	 pE3HE4int_G2_SOS_RasD ; 	8.71E-05						
vRPd11_18	Cytoplasm	 pHE4E4int_G2_SOS_RasD ; 	8.71E-05						
vRPd11_19	Cytoplasm	 pHE4HE4int_G2_SOS_RasD ; 	8.71E-05						
vRPd11_20	Cytoplasm	 pHGF_Met_Metint_G2_SOS_RasD ; 	8.71E-05						
vRPd11_21	Cytoplasm	 pHGF_Met_HGF_Metint_G2_SOS_RasD ; 	8.71E-05						
vRPd11_22	Cytoplasm	 pPPrPPrint_G2_SOS_RasD ; 	8.71E-05						
vRPd11_23	Cytoplasm	 pPPrPrint_G2_SOS_RasD ; 	8.71E-05						
vRPd11_24	Cytoplasm	 pFFrFFrint_G2_SOS_RasD ; 	8.71E-05						
vRPd11_25	Cytoplasm	 pFFrFrint_G2_SOS_RasD ; 	8.71E-05						
vRPd11_26	Cytoplasm	 pIIrIr_int_IRS_G2_SOS_RasD ; 	8.71E-05						
vRPd11_27	Cytoplasm	 pINS_Isr_Isr_int_IRS_G2_SOS_RasD ; 	8.71E-05						
vRPd11_28	Cytoplasm	 pIIrIrI_int_IRS_G2_SOS_RasD ; 	8.71E-05						
vRPd11_29	Cytoplasm	 pINS_Isr_Isr_INS_int_IRS_G2_SOS_RasD ; 	8.71E-05						
vRPd12_1	Cytoplasm	 pEE1E2_G2_SOS_RasD ; 	1.51E-05						
vRPd12_2	Cytoplasm	 pEE1Ev3_G2_SOS_RasD ; 	1.51E-05						
vRPd12_3	Cytoplasm	 pEE1E1_G2_SOS_RasD ; 	1.51E-05						
vRPd12_4	Cytoplasm	 pEE1EE1_G2_SOS_RasD ; 	1.51E-05						
vRPd12_5	Cytoplasm	 pEE1E3_G2_SOS_RasD ; 	1.51E-05						
vRPd12_6	Cytoplasm	 pEE1HE3_G2_SOS_RasD ; 	1.51E-05						
vRPd12_7	Cytoplasm	 pEE1E4_G2_SOS_RasD ; 	1.51E-05						
vRPd12_8	Cytoplasm	 pEE1HE4_G2_SOS_RasD ; 	1.51E-05						
vRPd12_9	Cytoplasm	 pE2HE3_G2_SOS_RasD ; 	1.23E-05						
vRPd12_10	Cytoplasm	 pHE3Ev3_G2_SOS_RasD ; 	1.23E-05						
vRPd12_11	Cytoplasm	 pE1HE3_G2_SOS_RasD ; 	1.51E-05						
vRPd12_12	Cytoplasm	 pHE3E4_G2_SOS_RasD ; 	1.23E-05						
vRPd12_13	Cytoplasm	 pHE3HE4_G2_SOS_RasD ; 	1.23E-05						
vRPd12_14	Cytoplasm	 pE2HE4_G2_SOS_RasD ; 	1.12E-05						
vRPd12_15	Cytoplasm	 pHE4Ev3_G2_SOS_RasD ; 	1.12E-05						
vRPd12_16	Cytoplasm	 pE1HE4_G2_SOS_RasD ; 	1.51E-05						
vRPd12_17	Cytoplasm	 pE3HE4_G2_SOS_RasD ; 	1.23E-05						
vRPd12_18	Cytoplasm	 pHE4E4_G2_SOS_RasD ; 	1.12E-05						
vRPd12_19	Cytoplasm	 pHE4HE4_G2_SOS_RasD ; 	1.12E-05						
vRPd12_20	Cytoplasm	 pHGF_Met_Met_G2_SOS_RasD ; 	1.12E-05						
vRPd12_21	Cytoplasm	 pHGF_Met_HGF_Met_G2_SOS_RasD ; 	1.12E-05						
vRPd12_22	Cytoplasm	 pPPrPPr_G2_SOS_RasD ; 	6.42E-05						
vRPd12_23	Cytoplasm	 pPPrPr_G2_SOS_RasD ; 	6.42E-05						
vRPd12_24	Cytoplasm	 pFFrFFr_G2_SOS_RasD ; 	1.12E-05						
vRPd12_25	Cytoplasm	 pFFrFr_G2_SOS_RasD ; 	1.12E-05						
vRPd12_26	Cytoplasm	 pIIrIr_IRS_G2_SOS_RasD ; 	5.82E-05						
vRPd12_27	Cytoplasm	 pINS_Isr_Isr_IRS_G2_SOS_RasD ; 	5.82E-05						
vRPd12_28	Cytoplasm	 pIIrIrI_IRS_G2_SOS_RasD ; 	5.82E-05						
vRPd12_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_G2_SOS_RasD ; 	5.82E-05						
vRPd13_1	Cytoplasm	 pEE1E2_PLCg_PIP2 ; 	1.51E-05						
vRPd13_2	Cytoplasm	 pEE1Ev3_PLCg_PIP2 ; 	1.51E-05						
vRPd13_3	Cytoplasm	 pEE1E1_PLCg_PIP2 ; 	1.51E-05						
vRPd13_4	Cytoplasm	 pEE1EE1_PLCg_PIP2 ; 	1.51E-05						
vRPd13_5	Cytoplasm	 pEE1E3_PLCg_PIP2 ; 	1.51E-05						
vRPd13_6	Cytoplasm	 pEE1HE3_PLCg_PIP2 ; 	1.51E-05						
vRPd13_7	Cytoplasm	 pEE1E4_PLCg_PIP2 ; 	1.51E-05						
vRPd13_8	Cytoplasm	 pEE1HE4_PLCg_PIP2 ; 	1.51E-05						
vRPd13_9	Cytoplasm	 pE2HE3_PLCg_PIP2 ; 	1.23E-05						
vRPd13_10	Cytoplasm	 pHE3Ev3_PLCg_PIP2 ; 	1.23E-05						
vRPd13_11	Cytoplasm	 pE1HE3_PLCg_PIP2 ; 	1.51E-05						
vRPd13_12	Cytoplasm	 pHE3E4_PLCg_PIP2 ; 	1.23E-05						
vRPd13_13	Cytoplasm	 pHE3HE4_PLCg_PIP2 ; 	1.23E-05						
vRPd13_14	Cytoplasm	 pE2HE4_PLCg_PIP2 ; 	1.04E-05						
vRPd13_15	Cytoplasm	 pHE4Ev3_PLCg_PIP2 ; 	6.22E-06						
vRPd13_16	Cytoplasm	 pE1HE4_PLCg_PIP2 ; 	1.51E-05						
vRPd13_17	Cytoplasm	 pE3HE4_PLCg_PIP2 ; 	1.23E-05						
vRPd13_18	Cytoplasm	 pHE4E4_PLCg_PIP2 ; 	6.22E-06						
vRPd13_19	Cytoplasm	 pHE4HE4_PLCg_PIP2 ; 	6.22E-06						
vRPd13_20	Cytoplasm	 pHGF_Met_Met_PLCg_PIP2 ; 	6.55E-06						
vRPd13_21	Cytoplasm	 pHGF_Met_HGF_Met_PLCg_PIP2 ; 	6.55E-06						
vRPd13_22	Cytoplasm	 pPPrPPr_PLCg_PIP2 ; 	6.42E-05						
vRPd13_23	Cytoplasm	 pPPrPr_PLCg_PIP2 ; 	6.42E-05						
vRPd13_24	Cytoplasm	 pFFrFFr_PLCg_PIP2 ; 	6.55E-06						
vRPd13_25	Cytoplasm	 pFFrFr_PLCg_PIP2 ; 	6.55E-06						
vRPd13_26	Cytoplasm	 pIIrIr_IRS_PLCg_PIP2 ; 	5.82E-05						
vRPd13_27	Cytoplasm	 pINS_Isr_Isr_IRS_PLCg_PIP2 ; 	5.82E-05						
vRPd13_28	Cytoplasm	 pIIrIrI_IRS_PLCg_PIP2 ; 	5.82E-05						
vRPd13_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PLCg_PIP2 ; 	5.82E-05						
vRPd14_1	Cytoplasm	 pEE1E2_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_2	Cytoplasm	 pEE1Ev3_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_3	Cytoplasm	 pEE1E1_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_4	Cytoplasm	 pEE1EE1_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_5	Cytoplasm	 pEE1E3_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_6	Cytoplasm	 pEE1HE3_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_7	Cytoplasm	 pEE1E4_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_8	Cytoplasm	 pEE1HE4_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_9	Cytoplasm	 pE2HE3_PI3K1_PIP2 ; 	1.23E-05						
vRPd14_10	Cytoplasm	 pHE3Ev3_PI3K1_PIP2 ; 	1.23E-05						
vRPd14_11	Cytoplasm	 pE1HE3_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_12	Cytoplasm	 pHE3E4_PI3K1_PIP2 ; 	1.23E-05						
vRPd14_13	Cytoplasm	 pHE3HE4_PI3K1_PIP2 ; 	1.23E-05						
vRPd14_14	Cytoplasm	 pE2HE4_PI3K1_PIP2 ; 	1.04E-05						
vRPd14_15	Cytoplasm	 pHE4Ev3_PI3K1_PIP2 ; 	4.81E-06						
vRPd14_16	Cytoplasm	 pE1HE4_PI3K1_PIP2 ; 	1.51E-05						
vRPd14_17	Cytoplasm	 pE3HE4_PI3K1_PIP2 ; 	1.23E-05						
vRPd14_18	Cytoplasm	 pHE4E4_PI3K1_PIP2 ; 	4.81E-06						
vRPd14_19	Cytoplasm	 pHE4HE4_PI3K1_PIP2 ; 	4.81E-06						
vRPd14_20	Cytoplasm	 pHGF_Met_Met_PI3K1_PIP2 ; 	6.55E-06						
vRPd14_21	Cytoplasm	 pHGF_Met_HGF_Met_PI3K1_PIP2 ; 	6.55E-06						
vRPd14_22	Cytoplasm	 pPPrPPr_PI3K1_PIP2 ; 	6.42E-05						
vRPd14_23	Cytoplasm	 pPPrPr_PI3K1_PIP2 ; 	6.42E-05						
vRPd14_24	Cytoplasm	 pFFrFFr_PI3K1_PIP2 ; 	6.55E-06						
vRPd14_25	Cytoplasm	 pFFrFr_PI3K1_PIP2 ; 	6.55E-06						
vRPd14_26	Cytoplasm	 pIIrIr_IRS_PI3K1_PIP2 ; 	5.82E-05						
vRPd14_27	Cytoplasm	 pINS_Isr_Isr_IRS_PI3K1_PIP2 ; 	5.82E-05						
vRPd14_28	Cytoplasm	 pIIrIrI_IRS_PI3K1_PIP2 ; 	5.82E-05						
vRPd14_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PI3K1_PIP2 ; 	5.82E-05						
vRPd16_1	Cytoplasm	 pEE1E2_PI3K2_PIP ; 	1.51E-05						
vRPd16_2	Cytoplasm	 pEE1Ev3_PI3K2_PIP ; 	1.51E-05						
vRPd16_3	Cytoplasm	 pEE1E1_PI3K2_PIP ; 	1.51E-05						
vRPd16_4	Cytoplasm	 pEE1EE1_PI3K2_PIP ; 	1.51E-05						
vRPd16_5	Cytoplasm	 pEE1E3_PI3K2_PIP ; 	1.51E-05						
vRPd16_6	Cytoplasm	 pEE1HE3_PI3K2_PIP ; 	1.51E-05						
vRPd16_7	Cytoplasm	 pEE1E4_PI3K2_PIP ; 	1.51E-05						
vRPd16_8	Cytoplasm	 pEE1HE4_PI3K2_PIP ; 	1.51E-05						
vRPd16_9	Cytoplasm	 pE2HE3_PI3K2_PIP ; 	1.23E-05						
vRPd16_10	Cytoplasm	 pHE3Ev3_PI3K2_PIP ; 	1.23E-05						
vRPd16_11	Cytoplasm	 pE1HE3_PI3K2_PIP ; 	1.51E-05						
vRPd16_12	Cytoplasm	 pHE3E4_PI3K2_PIP ; 	1.23E-05						
vRPd16_13	Cytoplasm	 pHE3HE4_PI3K2_PIP ; 	1.23E-05						
vRPd16_14	Cytoplasm	 pE2HE4_PI3K2_PIP ; 	1.04E-05						
vRPd16_15	Cytoplasm	 pHE4Ev3_PI3K2_PIP ; 	8.99E-06						
vRPd16_16	Cytoplasm	 pE1HE4_PI3K2_PIP ; 	1.51E-05						
vRPd16_17	Cytoplasm	 pE3HE4_PI3K2_PIP ; 	1.23E-05						
vRPd16_18	Cytoplasm	 pHE4E4_PI3K2_PIP ; 	8.99E-06						
vRPd16_19	Cytoplasm	 pHE4HE4_PI3K2_PIP ; 	8.99E-06						
vRPd16_20	Cytoplasm	 pHGF_Met_Met_PI3K2_PIP ; 	8.99E-06						
vRPd16_21	Cytoplasm	 pHGF_Met_HGF_Met_PI3K2_PIP ; 	8.99E-06						
vRPd16_22	Cytoplasm	 pPPrPPr_PI3K2_PIP ; 	6.42E-05						
vRPd16_23	Cytoplasm	 pPPrPr_PI3K2_PIP ; 	6.42E-05						
vRPd16_24	Cytoplasm	 pFFrFFr_PI3K2_PIP ; 	8.99E-06						
vRPd16_25	Cytoplasm	 pFFrFr_PI3K2_PIP ; 	8.99E-06						
vRPd16_26	Cytoplasm	 pIIrIr_IRS_PI3K2_PIP ; 	5.82E-05						
vRPd16_27	Cytoplasm	 pINS_Isr_Isr_IRS_PI3K2_PIP ; 	5.82E-05						
vRPd16_28	Cytoplasm	 pIIrIrI_IRS_PI3K2_PIP ; 	5.82E-05						
vRPd16_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PI3K2_PIP ; 	5.82E-05						
vPd1	Cytoplasm	 G2_SOS ; 	1.12E-05						
vPd2	Cytoplasm	 G2_pSOS ; 	1.12E-05						
vPd3	Cytoplasm	 PI3K1 ; 	4.81E-06						
